url	page_url	kind	fname	out_rel	size	status
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335687514937.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849325.htm	attachment	W020230901335687514937.jpg	zwgk/ptdt/szyw/202304/1849325/attachments/W020230901335687514937.jpg	328770	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335687552941.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849325.htm	attachment	W020230901335687552941.jpg	zwgk/ptdt/szyw/202304/1849325/attachments/W020230901335687552941.jpg	303064	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335687585031.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849325.htm	attachment	W020230901335687585031.jpg	zwgk/ptdt/szyw/202304/1849325/attachments/W020230901335687585031.jpg	410569	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335690408041.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849326.htm	attachment	W020230901335690408041.jpg	zwgk/ptdt/szyw/202304/1849326/attachments/W020230901335690408041.jpg	319652	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335690434330.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849326.htm	attachment	W020230901335690434330.jpg	zwgk/ptdt/szyw/202304/1849326/attachments/W020230901335690434330.jpg	425896	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692425504.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692425504.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692425504.jpg	418710	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692463687.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692463687.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692463687.jpg	430937	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692500579.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692500579.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692500579.jpg	336411	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692541259.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692541259.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692541259.jpg	429477	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692576712.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692576712.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692576712.jpg	322726	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692616568.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692616568.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692616568.jpg	257432	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692645204.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692645204.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692645204.jpg	332726	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692678589.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692678589.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692678589.jpg	671571	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692726443.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692726443.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692726443.jpg	490251	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692766293.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692766293.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692766293.jpg	317345	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692804613.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692804613.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692804613.jpg	338245	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692837397.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692837397.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692837397.jpg	300836	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335692867116.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230413_1849327.htm	attachment	W020230901335692867116.jpg	zwgk/ptdt/szyw/202304/1849327/attachments/W020230901335692867116.jpg	430332	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335704965189.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335704965189.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335704965189.jpg	400103	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335705003101.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335705003101.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335705003101.jpg	481041	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335705053633.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335705053633.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335705053633.jpg	390099	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335705096730.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335705096730.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335705096730.jpg	385330	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335705125510.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335705125510.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335705125510.jpg	524528	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335705174588.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230414_1849330.htm	attachment	W020230901335705174588.jpg	zwgk/ptdt/szyw/202304/1849330/attachments/W020230901335705174588.jpg	528354	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335719362899.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230415_1849334.htm	attachment	W020230901335719362899.jpg	zwgk/ptdt/szyw/202304/1849334/attachments/W020230901335719362899.jpg	293576	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335719404663.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230415_1849334.htm	attachment	W020230901335719404663.jpg	zwgk/ptdt/szyw/202304/1849334/attachments/W020230901335719404663.jpg	748272	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335719461477.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230415_1849334.htm	attachment	W020230901335719461477.jpg	zwgk/ptdt/szyw/202304/1849334/attachments/W020230901335719461477.jpg	401590	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335724570358.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230416_1849335.htm	attachment	W020230901335724570358.jpg	zwgk/ptdt/szyw/202304/1849335/attachments/W020230901335724570358.jpg	358106	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335724618341.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230416_1849335.htm	attachment	W020230901335724618341.jpg	zwgk/ptdt/szyw/202304/1849335/attachments/W020230901335724618341.jpg	493733	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335724653573.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230416_1849335.htm	attachment	W020230901335724653573.jpg	zwgk/ptdt/szyw/202304/1849335/attachments/W020230901335724653573.jpg	515142	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335724692190.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230416_1849335.htm	attachment	W020230901335724692190.jpg	zwgk/ptdt/szyw/202304/1849335/attachments/W020230901335724692190.jpg	576070	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335724743273.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230416_1849335.htm	attachment	W020230901335724743273.jpg	zwgk/ptdt/szyw/202304/1849335/attachments/W020230901335724743273.jpg	478528	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335746478948.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230419_1849340.htm	attachment	W020230901335746478948.jpg	zwgk/ptdt/szyw/202304/1849340/attachments/W020230901335746478948.jpg	437114	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335746513686.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230419_1849340.htm	attachment	W020230901335746513686.jpg	zwgk/ptdt/szyw/202304/1849340/attachments/W020230901335746513686.jpg	321971	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335746546409.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230419_1849340.htm	attachment	W020230901335746546409.jpg	zwgk/ptdt/szyw/202304/1849340/attachments/W020230901335746546409.jpg	502036	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335746594943.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230419_1849340.htm	attachment	W020230901335746594943.jpg	zwgk/ptdt/szyw/202304/1849340/attachments/W020230901335746594943.jpg	465844	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335746637496.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230419_1849340.htm	attachment	W020230901335746637496.jpg	zwgk/ptdt/szyw/202304/1849340/attachments/W020230901335746637496.jpg	373214	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335768547844.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230424_1849347.htm	attachment	W020230901335768547844.jpg	zwgk/ptdt/szyw/202304/1849347/attachments/W020230901335768547844.jpg	60529	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335772805191.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230424_1849349.htm	attachment	W020230901335772805191.jpg	zwgk/ptdt/szyw/202304/1849349/attachments/W020230901335772805191.jpg	253234	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335772842009.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230424_1849349.htm	attachment	W020230901335772842009.jpg	zwgk/ptdt/szyw/202304/1849349/attachments/W020230901335772842009.jpg	401138	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/W020230901335780053784.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202304/t20230426_1849352.htm	attachment	W020230901335780053784.jpg	zwgk/ptdt/szyw/202304/1849352/attachments/W020230901335780053784.jpg	239315	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335787418893.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230501_1849356.htm	attachment	W020230901335787418893.jpg	zwgk/ptdt/szyw/202305/1849356/attachments/W020230901335787418893.jpg	294088	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335787454764.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230501_1849356.htm	attachment	W020230901335787454764.jpg	zwgk/ptdt/szyw/202305/1849356/attachments/W020230901335787454764.jpg	425774	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335787487217.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230501_1849356.htm	attachment	W020230901335787487217.jpg	zwgk/ptdt/szyw/202305/1849356/attachments/W020230901335787487217.jpg	445907	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335787525785.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230501_1849356.htm	attachment	W020230901335787525785.jpg	zwgk/ptdt/szyw/202305/1849356/attachments/W020230901335787525785.jpg	341151	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335787559128.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230501_1849356.htm	attachment	W020230901335787559128.jpg	zwgk/ptdt/szyw/202305/1849356/attachments/W020230901335787559128.jpg	441110	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797405653.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797405653.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797405653.jpg	93081	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797448974.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797448974.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797448974.jpg	84591	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797475486.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797475486.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797475486.jpg	219588	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797500010.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797500010.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797500010.jpg	146012	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797527874.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797527874.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797527874.jpg	136879	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797541290.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797541290.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797541290.jpg	73348	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335797562806.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230504_1849359.htm	attachment	W020230901335797562806.jpg	zwgk/ptdt/szyw/202305/1849359/attachments/W020230901335797562806.jpg	105364	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335842754370.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230508_1849367.htm	attachment	W020230901335842754370.jpg	zwgk/ptdt/szyw/202305/1849367/attachments/W020230901335842754370.jpg	536639	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335842802265.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230508_1849367.htm	attachment	W020230901335842802265.jpg	zwgk/ptdt/szyw/202305/1849367/attachments/W020230901335842802265.jpg	580027	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845076630.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845076630.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845076630.jpg	276820	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845104756.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845104756.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845104756.jpg	381320	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845134217.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845134217.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845134217.jpg	413994	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845175860.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845175860.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845175860.jpg	327542	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845200360.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845200360.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845200360.jpg	352661	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845247518.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845247518.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845247518.jpg	348961	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845273056.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845273056.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845273056.jpg	475491	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845313072.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845313072.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845313072.jpg	343233	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335845353969.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849368.htm	attachment	W020230901335845353969.jpg	zwgk/ptdt/szyw/202305/1849368/attachments/W020230901335845353969.jpg	281750	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853208567.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853208567.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853208567.jpg	320362	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853237667.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853237667.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853237667.jpg	304832	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853271525.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853271525.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853271525.jpg	310705	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853307211.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853307211.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853307211.jpg	325996	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853337486.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853337486.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853337486.jpg	323873	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853360982.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853360982.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853360982.jpg	301788	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853400862.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853400862.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853400862.jpg	297467	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853437416.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853437416.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853437416.jpg	287397	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335853463634.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230511_1849369.htm	attachment	W020230901335853463634.jpg	zwgk/ptdt/szyw/202305/1849369/attachments/W020230901335853463634.jpg	303267	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335868140627.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230512_1849370.htm	attachment	W020230901335868140627.jpg	zwgk/ptdt/szyw/202305/1849370/attachments/W020230901335868140627.jpg	378872	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335868189884.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230512_1849370.htm	attachment	W020230901335868189884.jpg	zwgk/ptdt/szyw/202305/1849370/attachments/W020230901335868189884.jpg	401396	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335868224927.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230512_1849370.htm	attachment	W020230901335868224927.jpg	zwgk/ptdt/szyw/202305/1849370/attachments/W020230901335868224927.jpg	414690	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335868259317.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230512_1849370.htm	attachment	W020230901335868259317.jpg	zwgk/ptdt/szyw/202305/1849370/attachments/W020230901335868259317.jpg	432188	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870552511.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870552511.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870552511.jpg	366994	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870590773.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870590773.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870590773.jpg	333388	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870635260.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870635260.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870635260.jpg	317562	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870664539.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870664539.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870664539.jpg	349214	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870706124.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870706124.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870706124.jpg	325085	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870733978.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870733978.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870733978.jpg	288464	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870762384.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870762384.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870762384.jpg	377101	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870794785.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870794785.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870794785.jpg	397032	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870830463.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870830463.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870830463.jpg	413886	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870877096.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870877096.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870877096.jpg	421707	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335870914271.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230513_1849371.htm	attachment	W020230901335870914271.jpg	zwgk/ptdt/szyw/202305/1849371/attachments/W020230901335870914271.jpg	289571	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879615173.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879615173.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879615173.jpg	190329	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879644386.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879644386.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879644386.jpg	200755	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879665298.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879665298.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879665298.jpg	128964	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879690745.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879690745.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879690745.jpg	160521	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879710921.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879710921.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879710921.jpg	158039	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335879746998.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230514_1849372.htm	attachment	W020230901335879746998.jpg	zwgk/ptdt/szyw/202305/1849372/attachments/W020230901335879746998.jpg	191383	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335888699067.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230515_1849374.htm	attachment	W020230901335888699067.jpg	zwgk/ptdt/szyw/202305/1849374/attachments/W020230901335888699067.jpg	115822	done
https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/W020230901335888723035.jpg	https://www.putian.gov.cn/zwgk/ptdt/szyw/202305/t20230515_1849374.htm	attachment	W020230901335888723035.jpg	zwgk/ptdt/szyw/202305/1849374/attachments/W020230901335888723035.jpg	180964	done
